Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2022,,,Ermua,Por 10.000,Ermua,3.8
2019,,,Errenteria,Por 10.000,Errenteria,1.9
2020,,,Errenteria,Por 10.000,Errenteria,2.4
2022,,,Errenteria,Por 10.000,Errenteria,2.9
2023,,,Errenteria,Por 10.000,Errenteria,5.9
2021,,,Errenteria,Por 10.000,Errenteria,4.4
2023,,,Errezil,Por 10.000,Errezil,0.0
2021,,,Errezil,Por 10.000,Errezil,38.6
2022,,,Errezil,Por 10.000,Errezil,0.0
2020,,,Errezil,Por 10.000,Errezil,0.0
2019,,,Errezil,Por 10.000,Errezil,0.0
2021,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,0.0
2022,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,0.0
2019,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,0.0
2020,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,0.0
2023,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,0.0
2023,,,Errigoiti,Por 10.000,Errigoiti,0.0
2022,,,Errigoiti,Por 10.000,Errigoiti,0.0
2019,,,Errigoiti,Por 10.000,Errigoiti,0.0
2020,,,Errigoiti,Por 10.000,Errigoiti,0.0
2021,,,Errigoiti,Por 10.000,Errigoiti,0.0
2020,,,Eskoriatza,Por 10.000,Eskoriatza,0.0
2019,,,Eskoriatza,Por 10.000,Eskoriatza,0.0
2023,,,Eskoriatza,Por 10.000,Eskoriatza,9.6
2022,,,Eskoriatza,Por 10.000,Eskoriatza,4.8
2021,,,Eskoriatza,Por 10.000,Eskoriatza,4.9
2020,,,Etxebarri,Por 10.000,Etxebarri,1.7
2021,,,Etxebarri,Por 10.000,Etxebarri,1.7
2023,,,Etxebarri,Por 10.000,Etxebarri,15.1
2022,,,Etxebarri,Por 10.000,Etxebarri,3.4
2019,,,Etxebarri,Por 10.000,Etxebarri,0.0
2020,,,Etxebarria,Por 10.000,Etxebarria,0.0
2019,,,Etxebarria,Por 10.000,Etxebarria,0.0
2023,,,Etxebarria,Por 10.000,Etxebarria,0.0
2022,,,Etxebarria,Por 10.000,Etxebarria,0.0
2021,,,Etxebarria,Por 10.000,Etxebarria,0.0
2020,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,34.0
2021,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2022,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2023,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2019,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2023,,,Forua,Por 10.000,Forua,0.0
2020,,,Forua,Por 10.000,Forua,0.0
2022,,,Forua,Por 10.000,Forua,0.0
2019,,,Forua,Por 10.000,Forua,0.0
2021,,,Forua,Por 10.000,Forua,0.0
2021,,,Fruiz,Por 10.000,Fruiz,0.0
2020,,,Fruiz,Por 10.000,Fruiz,0.0
2022,,,Fruiz,Por 10.000,Fruiz,0.0
2019,,,Fruiz,Por 10.000,Fruiz,0.0
2023,,,Fruiz,Por 10.000,Fruiz,0.0
2020,,,Gabiria,Por 10.000,Gabiria,0.0
2019,,,Gabiria,Por 10.000,Gabiria,0.0
2021,,,Gabiria,Por 10.000,Gabiria,0.0
2023,,,Gabiria,Por 10.000,Gabiria,0.0
2022,,,Gabiria,Por 10.000,Gabiria,0.0
2022,,,Gaintza,Por 10.000,Gaintza,0.0
2021,,,Gaintza,Por 10.000,Gaintza,0.0
2020,,,Gaintza,Por 10.000,Gaintza,0.0
2023,,,Gaintza,Por 10.000,Gaintza,0.0
2019,,,Gaintza,Por 10.000,Gaintza,0.0
2022,,,Galdakao,Por 10.000,Galdakao,1.3
2019,,,Galdakao,Por 10.000,Galdakao,0.7
2021,,,Galdakao,Por 10.000,Galdakao,2.7
2023,,,Galdakao,Por 10.000,Galdakao,5.4
2020,,,Galdakao,Por 10.000,Galdakao,0.7
2021,,,Galdames,Por 10.000,Galdames,0.0
2022,,,Galdames,Por 10.000,Galdames,0.0
2019,,,Galdames,Por 10.000,Galdames,0.0
2020,,,Galdames,Por 10.000,Galdames,0.0
2023,,,Galdames,Por 10.000,Galdames,0.0
2019,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,0.0
2023,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,14.6
2021,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,0.0
2020,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,0.0
2022,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,0.0
2019,,,Garai,Por 10.000,Garai,0.0
2021,,,Garai,Por 10.000,Garai,0.0
2023,,,Garai,Por 10.000,Garai,0.0
2022,,,Garai,Por 10.000,Garai,0.0
2020,,,Garai,Por 10.000,Garai,0.0
2023,,,Gatika,Por 10.000,Gatika,0.0
2022,,,Gatika,Por 10.000,Gatika,0.0
2020,,,Gatika,Por 10.000,Gatika,0.0
2021,,,Gatika,Por 10.000,Gatika,0.0
2019,,,Gatika,Por 10.000,Gatika,0.0
2022,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2019,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2021,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2023,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2020,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2022,,,Gaztelu,Por 10.000,Gaztelu,0.0
2020,,,Gaztelu,Por 10.000,Gaztelu,0.0
2019,,,Gaztelu,Por 10.000,Gaztelu,0.0
2021,,,Gaztelu,Por 10.000,Gaztelu,0.0
2023,,,Gaztelu,Por 10.000,Gaztelu,0.0
2021,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,4.6
2023,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,6.8
2019,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,2.3
2020,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,1.1
2022,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,2.3
2021,,,Getaria,Por 10.000,Getaria,7.0
2022,,,Getaria,Por 10.000,Getaria,0.0
2023,,,Getaria,Por 10.000,Getaria,6.9
2019,,,Getaria,Por 10.000,Getaria,0.0
2020,,,Getaria,Por 10.000,Getaria,0.0
2020,,,Getxo,Por 10.000,Getxo,2.7
2019,,,Getxo,Por 10.000,Getxo,2.9
2021,,,Getxo,Por 10.000,Getxo,1.5
2023,,,Getxo,Por 10.000,Getxo,5.5
2022,,,Getxo,Por 10.000,Getxo,2.2
2020,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2021,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2022,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2019,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2023,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2023,,,Gordexola,Por 10.000,Gordexola,0.0
2022,,,Gordexola,Por 10.000,Gordexola,0.0
2020,,,Gordexola,Por 10.000,Gordexola,24.2
2021,,,Gordexola,Por 10.000,Gordexola,0.0
2019,,,Gordexola,Por 10.000,Gordexola,0.0
2022,,,Gorliz,Por 10.000,Gorliz,3.2
2020,,,Gorliz,Por 10.000,Gorliz,6.5
2019,,,Gorliz,Por 10.000,Gorliz,16.6
2021,,,Gorliz,Por 10.000,Gorliz,0.0
2023,,,Gorliz,Por 10.000,Gorliz,6.4
2020,,,Güeñes,Por 10.000,Güeñes,8.9
2022,,,Güeñes,Por 10.000,Güeñes,2.9
2019,,,Güeñes,Por 10.000,Güeñes,5.9
2021,,,Güeñes,Por 10.000,Güeñes,0.0
2023,,,Güeñes,Por 10.000,Güeñes,5.8
2020,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2021,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2022,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2023,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2019,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2023,,,Hernani,Por 10.000,Hernani,4.8
2019,,,Hernani,Por 10.000,Hernani,4.9
2021,,,Hernani,Por 10.000,Hernani,2.9
2022,,,Hernani,Por 10.000,Hernani,6.7
2020,,,Hernani,Por 10.000,Hernani,10.6
2019,,,Hernialde,Por 10.000,Hernialde,0.0
2022,,,Hernialde,Por 10.000,Hernialde,0.0
2020,,,Hernialde,Por 10.000,Hernialde,66.2
2021,,,Hernialde,Por 10.000,Hernialde,0.0
2023,,,Hernialde,Por 10.000,Hernialde,0.0
2019,,,Hondarribia,Por 10.000,Hondarribia,7.0
2023,,,Hondarribia,Por 10.000,Hondarribia,8.1
2022,,,Hondarribia,Por 10.000,Hondarribia,3.5
2021,,,Hondarribia,Por 10.000,Hondarribia,7.0
2020,,,Hondarribia,Por 10.000,Hondarribia,1.2
2022,,,Ibarra,Por 10.000,Ibarra,0.0
2019,,,Ibarra,Por 10.000,Ibarra,0.0
2023,,,Ibarra,Por 10.000,Ibarra,4.8
2021,,,Ibarra,Por 10.000,Ibarra,4.8
2020,,,Ibarra,Por 10.000,Ibarra,4.7
2020,,,Ibarrangelu,Por 10.000,Ibarrangelu,0.0
2021,,,Ibarrangelu,Por 10.000,Ibarrangelu,0.0
2019,,,Ibarrangelu,Por 10.000,Ibarrangelu,65.8
2023,,,Ibarrangelu,Por 10.000,Ibarrangelu,30.0
2022,,,Ibarrangelu,Por 10.000,Ibarrangelu,0.0
2022,,,Idiazabal,Por 10.000,Idiazabal,0.0
2020,,,Idiazabal,Por 10.000,Idiazabal,0.0
2023,,,Idiazabal,Por 10.000,Idiazabal,0.0
2019,,,Idiazabal,Por 10.000,Idiazabal,0.0
2021,,,Idiazabal,Por 10.000,Idiazabal,0.0
2020,,,Igorre,Por 10.000,Igorre,4.6
2019,,,Igorre,Por 10.000,Igorre,0.0
2023,,,Igorre,Por 10.000,Igorre,9.3
2022,,,Igorre,Por 10.000,Igorre,4.7
2021,,,Igorre,Por 10.000,Igorre,4.7
2022,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2020,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2019,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2023,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2021,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2021,,,Irun,Por 10.000,Irun,8.4
2023,,,Irun,Por 10.000,Irun,11.0
2019,,,Irun,Por 10.000,Irun,4.5
2022,,,Irun,Por 10.000,Irun,8.8
2020,,,Irun,Por 10.000,Irun,3.9
2023,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,5.8
2021,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,0.0
2020,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,0.0
2022,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,5.9
2019,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,0.0
2022,,,Irura,Por 10.000,Irura,11.1
2021,,,Irura,Por 10.000,Irura,0.0
2019,,,Irura,Por 10.000,Irura,0.0
2020,,,Irura,Por 10.000,Irura,0.0
2023,,,Irura,Por 10.000,Irura,0.0
2023,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2021,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2020,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2022,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2019,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2019,,,Ispaster,Por 10.000,Ispaster,0.0
2020,,,Ispaster,Por 10.000,Ispaster,0.0
2023,,,Ispaster,Por 10.000,Ispaster,0.0
2021,,,Ispaster,Por 10.000,Ispaster,0.0
2022,,,Ispaster,Por 10.000,Ispaster,0.0
2019,,,Itsasondo,Por 10.000,Itsasondo,0.0
2022,,,Itsasondo,Por 10.000,Itsasondo,30.4
2021,,,Itsasondo,Por 10.000,Itsasondo,0.0
2023,,,Itsasondo,Por 10.000,Itsasondo,0.0
2020,,,Itsasondo,Por 10.000,Itsasondo,0.0
2020,,,Iurreta,Por 10.000,Iurreta,0.0
2019,,,Iurreta,Por 10.000,Iurreta,5.3
2021,,,Iurreta,Por 10.000,Iurreta,5.3
2023,,,Iurreta,Por 10.000,Iurreta,0.0
2022,,,Iurreta,Por 10.000,Iurreta,10.8
2019,,,Izurtza,Por 10.000,Izurtza,0.0
2021,,,Izurtza,Por 10.000,Izurtza,0.0
2022,,,Izurtza,Por 10.000,Izurtza,0.0
2020,,,Izurtza,Por 10.000,Izurtza,0.0
2023,,,Izurtza,Por 10.000,Izurtza,0.0
2021,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,0.0
2023,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,0.0
2020,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,0.0
2022,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,0.0
2019,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,0.0
2019,,,Kortezubi,Por 10.000,Kortezubi,0.0
2022,,,Kortezubi,Por 10.000,Kortezubi,0.0
2020,,,Kortezubi,Por 10.000,Kortezubi,0.0
2023,,,Kortezubi,Por 10.000,Kortezubi,0.0
2021,,,Kortezubi,Por 10.000,Kortezubi,0.0
2020,,,Kripan,Por 10.000,Kripan,0.0
2022,,,Kripan,Por 10.000,Kripan,0.0
2023,,,Kripan,Por 10.000,Kripan,0.0
2021,,,Kripan,Por 10.000,Kripan,0.0
2019,,,Kripan,Por 10.000,Kripan,0.0
2021,,,Kuartango,Por 10.000,Kuartango,0.0
2023,,,Kuartango,Por 10.000,Kuartango,0.0
2022,,,Kuartango,Por 10.000,Kuartango,0.0
2020,,,Kuartango,Por 10.000,Kuartango,0.0
2019,,,Kuartango,Por 10.000,Kuartango,0.0
2022,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,0.0
2019,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,13.4
2020,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,0.0
2021,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,0.0
2023,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,12.7
2021,,,Lagrán,Por 10.000,Lagrán,0.0
2023,,,Lagrán,Por 10.000,Lagrán,0.0
2020,,,Lagrán,Por 10.000,Lagrán,0.0
2019,,,Lagrán,Por 10.000,Lagrán,0.0
2022,,,Lagrán,Por 10.000,Lagrán,0.0
2019,,,Laguardia,Por 10.000,Laguardia,0.0
2022,,,Laguardia,Por 10.000,Laguardia,0.0
2021,,,Laguardia,Por 10.000,Laguardia,0.0
2023,,,Laguardia,Por 10.000,Laguardia,0.0
2020,,,Laguardia,Por 10.000,Laguardia,0.0
2020,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,0.0
2019,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,0.0
2022,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,0.0
2023,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,0.0
2021,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,0.0
2019,,,Lanestosa,Por 10.000,Lanestosa,0.0
2020,,,Lanestosa,Por 10.000,Lanestosa,0.0
2021,,,Lanestosa,Por 10.000,Lanestosa,0.0
2023,,,Lanestosa,Por 10.000,Lanestosa,0.0
2022,,,Lanestosa,Por 10.000,Lanestosa,0.0
2020,,,Lantarón,Por 10.000,Lantarón,0.0
2019,,,Lantarón,Por 10.000,Lantarón,0.0
2021,,,Lantarón,Por 10.000,Lantarón,0.0
2023,,,Lantarón,Por 10.000,Lantarón,0.0
2022,,,Lantarón,Por 10.000,Lantarón,0.0
2021,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,23.8
2020,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,0.0
2023,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,0.0
2022,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,0.0
2019,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,0.0
2021,,,Larrabetzu,Por 10.000,Larrabetzu,0.0
2022,,,Larrabetzu,Por 10.000,Larrabetzu,0.0
2020,,,Larrabetzu,Por 10.000,Larrabetzu,0.0
2023,,,Larrabetzu,Por 10.000,Larrabetzu,0.0
2019,,,Larrabetzu,Por 10.000,Larrabetzu,0.0
2021,,,Larraul,Por 10.000,Larraul,0.0
2022,,,Larraul,Por 10.000,Larraul,0.0
2023,,,Larraul,Por 10.000,Larraul,0.0
2020,,,Larraul,Por 10.000,Larraul,0.0
2019,,,Larraul,Por 10.000,Larraul,0.0
2023,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,4.0
2019,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,2.1
2021,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,2.0
2020,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,6.1
2022,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,4.0
2023,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,4.3
2022,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,4.3
2021,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,2.2
2019,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,3.2
2020,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,4.3
2019,,,Laukiz,Por 10.000,Laukiz,0.0
2021,,,Laukiz,Por 10.000,Laukiz,0.0
2020,,,Laukiz,Por 10.000,Laukiz,0.0
2023,,,Laukiz,Por 10.000,Laukiz,0.0
2022,,,Laukiz,Por 10.000,Laukiz,0.0
2019,,,Lazkao,Por 10.000,Lazkao,3.6
2020,,,Lazkao,Por 10.000,Lazkao,10.5
2022,,,Lazkao,Por 10.000,Lazkao,3.4
2021,,,Lazkao,Por 10.000,Lazkao,6.9
2023,,,Lazkao,Por 10.000,Lazkao,3.4
2021,,,Leaburu,Por 10.000,Leaburu,0.0
2022,,,Leaburu,Por 10.000,Leaburu,0.0
2023,,,Leaburu,Por 10.000,Leaburu,0.0
2019,,,Leaburu,Por 10.000,Leaburu,0.0
2020,,,Leaburu,Por 10.000,Leaburu,0.0
2021,,,Legazpi,Por 10.000,Legazpi,4.8
2023,,,Legazpi,Por 10.000,Legazpi,4.8
2022,,,Legazpi,Por 10.000,Legazpi,0.0
2020,,,Legazpi,Por 10.000,Legazpi,0.0
2019,,,Legazpi,Por 10.000,Legazpi,0.0
2022,,,Legorreta,Por 10.000,Legorreta,0.0
2019,,,Legorreta,Por 10.000,Legorreta,0.0
2021,,,Legorreta,Por 10.000,Legorreta,0.0
2023,,,Legorreta,Por 10.000,Legorreta,0.0
2020,,,Legorreta,Por 10.000,Legorreta,0.0
2022,,,Legutio,Por 10.000,Legutio,10.4
2019,,,Legutio,Por 10.000,Legutio,0.0
2020,,,Legutio,Por 10.000,Legutio,0.0
2023,,,Legutio,Por 10.000,Legutio,19.7
2021,,,Legutio,Por 10.000,Legutio,0.0
2022,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2023,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2021,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2019,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2020,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2019,,,Leioa,Por 10.000,Leioa,1.2
2020,,,Leioa,Por 10.000,Leioa,0.6
2023,,,Leioa,Por 10.000,Leioa,1.8
2021,,,Leioa,Por 10.000,Leioa,3.1
2022,,,Leioa,Por 10.000,Leioa,4.2
2019,,,Lekeitio,Por 10.000,Lekeitio,5.5
2023,,,Lekeitio,Por 10.000,Lekeitio,8.3
2021,,,Lekeitio,Por 10.000,Lekeitio,8.2
2020,,,Lekeitio,Por 10.000,Lekeitio,2.7
2022,,,Lekeitio,Por 10.000,Lekeitio,5.5
2023,,,Lemoa,Por 10.000,Lemoa,0.0
2020,,,Lemoa,Por 10.000,Lemoa,0.0
2019,,,Lemoa,Por 10.000,Lemoa,0.0
2022,,,Lemoa,Por 10.000,Lemoa,5.6
2021,,,Lemoa,Por 10.000,Lemoa,0.0
2023,,,Lemoiz,Por 10.000,Lemoiz,0.0
2022,,,Lemoiz,Por 10.000,Lemoiz,0.0
2021,,,Lemoiz,Por 10.000,Lemoiz,0.0
2020,,,Lemoiz,Por 10.000,Lemoiz,0.0
2019,,,Lemoiz,Por 10.000,Lemoiz,0.0
2020,,,Leza,Por 10.000,Leza,90.1
2019,,,Leza,Por 10.000,Leza,0.0
2022,,,Leza,Por 10.000,Leza,0.0
2023,,,Leza,Por 10.000,Leza,0.0
2021,,,Leza,Por 10.000,Leza,0.0
2020,,,Lezama,Por 10.000,Lezama,8.1
2021,,,Lezama,Por 10.000,Lezama,0.0
2019,,,Lezama,Por 10.000,Lezama,8.1
2023,,,Lezama,Por 10.000,Lezama,24.9
2022,,,Lezama,Por 10.000,Lezama,0.0
2023,,,Lezo,Por 10.000,Lezo,0.0
2021,,,Lezo,Por 10.000,Lezo,13.1
2019,,,Lezo,Por 10.000,Lezo,0.0
2020,,,Lezo,Por 10.000,Lezo,3.3
2022,,,Lezo,Por 10.000,Lezo,0.0
2019,,,Lizartza,Por 10.000,Lizartza,0.0
2021,,,Lizartza,Por 10.000,Lizartza,0.0
2022,,,Lizartza,Por 10.000,Lizartza,0.0
2023,,,Lizartza,Por 10.000,Lizartza,0.0
2020,,,Lizartza,Por 10.000,Lizartza,0.0
2023,,,Loiu,Por 10.000,Loiu,0.0
2022,,,Loiu,Por 10.000,Loiu,0.0
2021,,,Loiu,Por 10.000,Loiu,0.0
2019,,,Loiu,Por 10.000,Loiu,0.0
2020,,,Loiu,Por 10.000,Loiu,9.0
2023,,,Mallabia,Por 10.000,Mallabia,17.4
2020,,,Mallabia,Por 10.000,Mallabia,0.0
2021,,,Mallabia,Por 10.000,Mallabia,0.0
2019,,,Mallabia,Por 10.000,Mallabia,0.0
2022,,,Mallabia,Por 10.000,Mallabia,0.0
2022,,,Mañaria,Por 10.000,Mañaria,0.0
2019,,,Mañaria,Por 10.000,Mañaria,0.0
2023,,,Mañaria,Por 10.000,Mañaria,0.0
2021,,,Mañaria,Por 10.000,Mañaria,0.0
2020,,,Mañaria,Por 10.000,Mañaria,0.0
2022,,,Markina-Xemein,Por 10.000,Markina-Xemein,4.0
2019,,,Markina-Xemein,Por 10.000,Markina-Xemein,8.2
2021,,,Markina-Xemein,Por 10.000,Markina-Xemein,4.1
2020,,,Markina-Xemein,Por 10.000,Markina-Xemein,0.0
2023,,,Markina-Xemein,Por 10.000,Markina-Xemein,0.0
2020,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2022,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,19.7
2021,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2019,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2023,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2020,,,Mendaro,Por 10.000,Mendaro,0.0
2022,,,Mendaro,Por 10.000,Mendaro,0.0
2019,,,Mendaro,Por 10.000,Mendaro,0.0
2021,,,Mendaro,Por 10.000,Mendaro,0.0
2023,,,Mendaro,Por 10.000,Mendaro,0.0
2020,,,Mendata,Por 10.000,Mendata,0.0
2021,,,Mendata,Por 10.000,Mendata,0.0
2019,,,Mendata,Por 10.000,Mendata,0.0
2023,,,Mendata,Por 10.000,Mendata,0.0
2022,,,Mendata,Por 10.000,Mendata,0.0
2022,,,Mendexa,Por 10.000,Mendexa,0.0
2020,,,Mendexa,Por 10.000,Mendexa,0.0
2023,,,Mendexa,Por 10.000,Mendexa,0.0
2021,,,Mendexa,Por 10.000,Mendexa,0.0
2019,,,Mendexa,Por 10.000,Mendexa,0.0
2021,,,Meñaka,Por 10.000,Meñaka,0.0
2022,,,Meñaka,Por 10.000,Meñaka,0.0
2020,,,Meñaka,Por 10.000,Meñaka,0.0
2019,,,Meñaka,Por 10.000,Meñaka,0.0
2023,,,Meñaka,Por 10.000,Meñaka,0.0
2023,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2022,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2020,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2021,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2019,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2019,,,Morga,Por 10.000,Morga,0.0
2021,,,Morga,Por 10.000,Morga,0.0
2022,,,Morga,Por 10.000,Morga,0.0
2023,,,Morga,Por 10.000,Morga,0.0
2020,,,Morga,Por 10.000,Morga,0.0
2021,,,Mundaka,Por 10.000,Mundaka,0.0
2019,,,Mundaka,Por 10.000,Mundaka,0.0
2023,,,Mundaka,Por 10.000,Mundaka,0.0
2022,,,Mundaka,Por 10.000,Mundaka,0.0
2020,,,Mundaka,Por 10.000,Mundaka,0.0
2021,,,Mungia,Por 10.000,Mungia,1.1
2022,,,Mungia,Por 10.000,Mungia,1.1
2020,,,Mungia,Por 10.000,Mungia,1.1
2019,,,Mungia,Por 10.000,Mungia,1.1
2023,,,Mungia,Por 10.000,Mungia,5.5
2022,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2020,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2019,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2021,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2023,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2019,,,Murueta,Por 10.000,Murueta,0.0
2020,,,Murueta,Por 10.000,Murueta,0.0
2022,,,Murueta,Por 10.000,Murueta,0.0
2023,,,Murueta,Por 10.000,Murueta,0.0
2021,,,Murueta,Por 10.000,Murueta,0.0
2019,,,Muskiz,Por 10.000,Muskiz,0.0
2021,,,Muskiz,Por 10.000,Muskiz,5.4
2023,,,Muskiz,Por 10.000,Muskiz,2.7
2020,,,Muskiz,Por 10.000,Muskiz,5.3
2022,,,Muskiz,Por 10.000,Muskiz,0.0
2019,,,Mutiloa,Por 10.000,Mutiloa,0.0
2021,,,Mutiloa,Por 10.000,Mutiloa,0.0
2023,,,Mutiloa,Por 10.000,Mutiloa,0.0
2020,,,Mutiloa,Por 10.000,Mutiloa,0.0
2022,,,Mutiloa,Por 10.000,Mutiloa,0.0
2022,,,Mutriku,Por 10.000,Mutriku,0.0
2020,,,Mutriku,Por 10.000,Mutriku,0.0
