Year,Value,Units,Series
2018,13.0,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2013,12.6,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2012,10.9,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2023,11.4,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2014,13.3,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2017,13.6,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2019,11.7,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2010,7.5,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2022,12.5,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2015,13.7,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2020,14.8,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2011,8.2,%,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB
2023,-0.1,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2022,0.0,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2019,0.5,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2020,-0.9,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2016,-0.6,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2021,0.8,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2013,-1.1,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2010,-2.6,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2011,-2.6,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2012,-1.4,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2018,0.7,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2014,-0.9,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2017,1.5,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
2015,-0.6,%,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB
